Amount,Delay,duration,response,BaseAmount,BaseDelay,RefID,duration_in_seconds,Age,Degree,Essentials,Investments,Leisure,Happiness,Sleep,Stress
25.0,52,1469.4649999999965,0,20.0,0,3,1.4694649999999965,22.0,Undergraduate,4.0,1.0,4.0,5.0,7.0,3.0
130.0,4,1164.0009999999893,0,20.0,0,3,1.1640009999999892,22.0,Undergraduate,4.0,1.0,4.0,5.0,7.0,3.0
30.0,52,736.7270000000135,0,20.0,0,3,0.7367270000000135,22.0,Undergraduate,4.0,1.0,4.0,5.0,7.0,3.0
25.0,24,983.1170000007552,0,20.0,0,3,0.9831170000007552,22.0,Undergraduate,4.0,1.0,4.0,5.0,7.0,3.0
25.0,52,625.3169999984966,0,20.0,0,3,0.6253169999984967,22.0,Undergraduate,4.0,1.0,4.0,5.0,7.0,3.0
30.0,12,1812.0689999985043,0,20.0,0,3,1.8120689999985042,22.0,Undergraduate,4.0,1.0,4.0,5.0,7.0,3.0
130.0,1,788.4869999999937,0,20.0,0,3,0.7884869999999937,22.0,Undergraduate,4.0,1.0,4.0,5.0,7.0,3.0
65.0,2,1627.879000000743,0,20.0,0,3,1.627879000000743,22.0,Undergraduate,4.0,1.0,4.0,5.0,7.0,3.0
130.0,24,1069.2709999985236,0,20.0,0,3,1.0692709999985237,22.0,Undergraduate,4.0,1.0,4.0,5.0,7.0,3.0
25.0,4,939.1410000000031,0,20.0,0,3,0.9391410000000031,22.0,Undergraduate,4.0,1.0,4.0,5.0,7.0,3.0
30.0,4,928.9670000007318,0,20.0,0,3,0.9289670000007317,22.0,Undergraduate,4.0,1.0,4.0,5.0,7.0,3.0
25.0,1,1013.065000000759,0,20.0,0,3,1.013065000000759,22.0,Undergraduate,4.0,1.0,4.0,5.0,7.0,3.0
30.0,24,851.4329999985057,0,20.0,0,3,0.8514329999985057,22.0,Undergraduate,4.0,1.0,4.0,5.0,7.0,3.0
25.0,12,853.9610000000102,0,20.0,0,3,0.8539610000000103,22.0,Undergraduate,4.0,1.0,4.0,5.0,7.0,3.0
80.0,12,1152.2889999985057,0,20.0,0,3,1.1522889999985058,22.0,Undergraduate,4.0,1.0,4.0,5.0,7.0,3.0
80.0,2,2251.9909999992524,1,20.0,0,3,2.2519909999992525,22.0,Undergraduate,4.0,1.0,4.0,5.0,7.0,3.0
